org_type,org_name,match_name,match_type,org_rbz,org_prv,match_rbz,o_craft_1849,o_ind_1849,o_serv_1849,o_agr_1849,p_1821,p_1831,c_1831,c_1832,c_1833,p_1837,c_1836,c_1837,p_1840,p_1843,p_1846,c_1848,p_1849,c_1849,c_1850,c_1851,p_1852,c_1852,c_1853,c_1854,p_1855,c_1855,c_1856,c_1857,c_1858,c_1859,p_1861,p_1864,c_1866,p_1867,c_1867,c_1868,p_1871,c_1873,c_1874,p_1875,rkm_1875,rkm_1874,rkm_1873,rkm_1872,rkm_1871,rkm_1870,rkm_1869,rkm_1868,rkm_1867,rkm_1866,rkm_1865,rkm_1864,rkm_1863,rkm_1862,rkm_1861,rkm_1860,rkm_1859,rkm_1858,rkm_1857,rkm_1856,rkm_1855,rkm_1854,rkm_1853,rkm_1852,rkm_1851,rkm_1850,rkm_1849,rkm_1848,rkm_1847,rkm_1846,rkm_1845,rkm_1844,rkm_1843,rkm_1842,rkm_1841,rkm_1840,rkm_1839,rkm_1838,rkm_1837,area
Landkreis,Guben,GUBEN,0,Frankfurt,Brandenburg,FRA,2440,1518,4925,25815,32786,36008,8,14,0,38532,0,0,40545,42217,45280,0,46386,42,2.443396226,0,48868,0,0,0,50590,0,0,0,0,0,54276,56584,250,58923,0,0,61888,0,0,64016,91.82,91.82,91.82,91.82,91.82,91.82,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,62.52,0,0,0,0,0,0,0,0,0,1132.7179
Landkreis,Kalau,KALAU,0,Frankfurt,Brandenburg,FRA,2202,724,4240,28522,32520,34567,0,17,0,37569,0,0,39360,40806,42215,0,43326,175,10.18081761,0,44449,0,0,0,44775,0,0,0,0,0,46897,47329,48,48127,0,0,49379,0,0,49978,116.89,116.89,69.669998,69.669998,69.669998,54.080002,19.51,19.51,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.8724
Landkreis,Königsberg N./M.,KONIGSBERG,0,Frankfurt,Brandenburg,FRA,3946,1165,13348,32581,60310.18,68527,75,15,0,68528,0,0,72329,74340,77253,59,78980,553,32.17138365,0,82032,79,94,0,82463,377,0,0,0,0,88169,89283,1674,89176,0,0,89189,50,0,92527,20.42,13.49,13.49,13.49,13.49,13.49,13.49,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591.548
Landkreis,Kottbus,KOTTBUS,0,Frankfurt,Brandenburg,FRA,2064,2067,4448,30775,36700,42006,0,0,0,44804,0,0,46498,47879,50248,0,51696,191,11.11163522,0,53535,0,0,0,54905,0,0,0,0,0,58449,60451,119,62923,0,0,65823,0,0,69168,96.029999,96.029999,96.029999,96.029999,96.029999,39.84,29.299999,29.299999,29.299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855.21637
Landkreis,Krossen,KROSSEN,0,Frankfurt,Brandenburg,FRA,2658,1929,7511,26452,34956,39397,18,0,0,44923,0,0,47281,49079,51520,2,52435,18,1.047169811,0,54063,7,0,0,54432,11,0,0,0,0,56782,58595,30,59284,0,0,60020,0,0,60047,68.830002,68.830002,37.5,37.5,37.5,37.5,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,0,0,0,0,0,1325.6721
Landkreis,Landsberg a. W.,LANDSBERG,0,Frankfurt,Brandenburg,FRA,2795,774,9546,29713,42460,50141,139,1,0,56193,0,0,58448,60683,63892,108,65868,42,2.443396226,0,67671,83,126,0,68617,94,0,0,0,0,75022,77035,426,77041,0,0,77200,146,0,80981,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.2327
Landkreis,Lebus,LEBUS,0,Frankfurt,Brandenburg,FRA,3693,874,11762,33701,54715.82,62832,127,0,0,61652,0,0,64685,67470,71544,41,74093,304,17.68553459,0,77911,0,0,0,80103,0,0,0,0,0,86197,88366,884,93017,0,0,92418,7,0,93536,125.93,125.93,125.93,125.93,125.93,125.93,120.66,120.66,120.66,85.150002,85.150002,85.150002,85.150002,85.150002,85.150002,85.150002,85.150002,85.150002,85.150002,56.939999,56.939999,56.939999,56.939999,56.939999,56.939999,56.939999,56.939999,56.939999,56.939999,56.939999,0,0,0,0,0,0,0,0,0,1542.9645
Landkreis,Lübben,LUBBEN,0,Frankfurt,Brandenburg,FRA,1473,310,3665,17426,36108,38127,7,11,0,26964,0,0,27590,28369,29331,0,29979,118,6.864779874,0,30925,0,0,0,31274,0,0,0,0,0,32750,33177,26,33627,0,0,33711,1,0,33467,9.6400003,9.6400003,9.6400003,9.6400003,9.6400003,9.6400003,9.6400003,9.6400003,9.6400003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.39185
Landkreis,Luckau,LUCKAU,0,Frankfurt,Brandenburg,FRA,2972,2386,5560,28445,36813,41001,0,0,0,45100,0,0,46541,47981,50623,0,52347,0,0,0,54614,0,0,0,55195,0,0,0,0,0,57683,59405,496,60447,0,0,61142,0,0,60740,104.32,56.639999,56.639999,56.639999,56.639999,17.17,17.17,17.17,17.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314.0967
Landkreis,Soldin,SOLDIN,0,Frankfurt,Brandenburg,FRA,1893,570,6537,18085,26540,32763,5,0,0,34323,0,0,36706,38386,40931,260,42600,128,7.446540881,0,44515,93,2,0,44455,549,0,0,0,0,47292,48004,611,47529,0,0,47264,0,0,46836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.5973
Landkreis,Sorau,SORAU,0,Frankfurt,Brandenburg,FRA,3260,3588,8344,30790,44840,51379,0,0,0,55110,0,0,57328,60179,63336,0,65527,0,0,0,68612,0,0,0,70261,0,0,0,0,0,74592,78498,32,81852,0,0,85682,11,0,90738,106.35,84.959999,84.959999,84.959999,42.029999,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,31.860001,0,0,0,0,0,0,0,0,0,1234.7571
Landkreis,Spremberg,SPREMBERG,0,Frankfurt,Brandenburg,FRA,655,712,1263,8430,10860.084,11483,0,0,0,13134,0,0,13773,14092,14696,0,15170,0,0,0,15812,0,0,0,16226,0,0,0,0,0,17857,20282,0,21370,0,0,23486,0,0,23955,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.24048
Landkreis,Sternberg,STERNBERG,0,Frankfurt,Brandenburg,FRA,2987,2023,11200,35151,43432,47966,214,0,0,67329,0,0,69386,72312,75840,107,78320,69,4.014150943,0,81911,2,34,0,83581,166,0,0,0,0,87910,91004,532,91763,0,0,91791,9,0,91952,90.980003,66.199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233.1597
Landkreis,Züllichau,ZULLICHAU-SCHWIEBUS,0,Frankfurt,Brandenburg,FRA,1958,2138,4474,17141,32174,33510,7,0,0,36432,0,0,37139,38308,39204,0,39788,0,0,0,41564,0,0,0,42197,1,0,0,0,0,45374,46726,9,48424,0,0,49272,2,0,48941,51.220001,51.220001,21.469999,21.469999,21.469999,21.469999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.37866
Landkreis,Angerburg,ANGERBURG,0,Gumbinnen,Preussen,GUM,719,719,129,6494,23275,28152,268,0,0,29832,0,188,30888,31702,31477,27,31148,0,0,0,32768,7,0,0,32996,272,0,0,0,0,36213,37926,102,38720,0,0,38499,64,0,37102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.58893
Landkreis,Darkehmen,DARKEHMEN,0,Gumbinnen,Preussen,GUM,784,784,269,3411,22482,27649,30,0,0,28058,0,92,30781,31821,32488,0,31357,0,0,0,32957,0,10,0,33292,52,0,0,0,0,35233,36665,36,36992,0,0,36708,1,0,35671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.43396
Landkreis,Goldap,GOLDAP,0,Gumbinnen,Preussen,GUM,1110,1110,236,4853,22601,29200,42,0,0,31703,0,13,33973,36212,37281,1,35867,3,0,0,37663,2,20,0,37867,40,0,0,0,0,41231,43238,15,43979,0,0,43203,7,0,42484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.2907
Landkreis,Gumbinnen,GUMBINNEN,0,Gumbinnen,Preussen,GUM,1379,1379,240,5883,29201,37012,19,0,0,39741,0,145,40436,41006,41490,0,40544,0,0,0,41518,117,25,6,40965,24,0,0,0,0,44404,45973,214,46703,0,0,46573,5,0,45863,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,33.740002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.01923
Landkreis,Heydekrug,HEYDEKRUG,0,Gumbinnen,Preussen,GUM,602,602,42,7015,21909,23267,71,0,0,26086,0,6,29707,31335,33162,44,31471,29,0,0,32392,0,0,10,32943,72,0,0,0,0,36528,37810,8,38528,0,0,39034,23,0,41433,30.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814.41882
Landkreis,Insterburg,INSTERBURG,0,Gumbinnen,Preussen,GUM,2106,2106,408,7029,41717,49372,159,0,0,55184,0,188,56375,58312,58034,204,55652,15,0,0,58297,55,134,16,57554,75,0,1,0,4,61081,64200,268,65688,0,0,66431,48,0,67874,86.169998,86.169998,86.169998,86.169998,86.169998,63.57,63.57,63.57,63.57,63.57,63.57,38.639999,38.639999,38.639999,38.639999,38.639999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.1359
Landkreis,Johannisburg,JOHANNISBURG,0,Gumbinnen,Preussen,GUM,1003,1003,135,7610,28579,32636,27,0,0,33081,0,30,34029,34100,34743,162,35150,0,0,0,36857,13,0,49,37330,5,0,0,0,0,40264,41783,96,43383,0,0,44333,11,0,44898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709.0793
Landkreis,Loetzen,LOTZEN,0,Gumbinnen,Preussen,GUM,959,1044,68,5588,21316,22987,232,0,0,24299,0,40,25388,27565,28878,0,28064,0,0,0,29946,239,12,9,31462,73,0,0,0,0,34359,36569,221,38394,0,0,38633,205,0,39433,44.060001,44.060001,44.060001,44.060001,44.060001,44.060001,44.060001,44.060001,44.060001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.12585
Landkreis,Lyck,LYCK,0,Gumbinnen,Preussen,GUM,959,959,137,6862,27432,32504,340,0,0,31359,0,244,34561,34968,34288,23,35143,0,0,0,37139,269,0,192,36765,4,0,0,0,0,41149,43494,270,45461,0,0,45691,17,0,48167,41.049999,41.049999,41.049999,41.049999,41.049999,24.1,24.1,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.8317
Landkreis,Niederung,NIEDERUNG,0,Gumbinnen,Preussen,GUM,1245,68,7331,38407,35325,43178,17,0,0,43792,0,0,46150,47980,49306,42,46488,3,0,0,46866,5,12,0,44844,73,0,0,0,0,48905,50463,1,51818,0,0,52594,49,0,53721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.12756
Landkreis,Oletzko,OLETZKO,0,Gumbinnen,Preussen,GUM,854,117,2918,27178,22929,27680,128,0,0,28347,0,211,31050,31513,30561,137,30800,0,0,0,32175,0,0,48,32895,58,0,0,0,0,35984,38506,25,39568,0,0,38424,3,0,39275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.2088
Landkreis,Pillkallen,PILLKALLEN,0,Gumbinnen,Preussen,GUM,1112,88,6217,30945,26885,31101,62,0,0,32066,0,31,38902,39604,40187,13,39990,0,0,0,42566,0,14,0,41846,56,0,0,0,0,44450,46015,21,45631,0,0,44299,6,0,44548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.7598
Landkreis,Ragnit,RAGNIT,0,Gumbinnen,Preussen,GUM,870,154,3120,26349,30833,38206,178,0,0,39672,0,20,41023,43752,46676,456,43806,0,0,0,47358,0,24,3,46629,83,0,0,0,0,49651,52174,14,53418,0,0,52278,27,0,53116,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232.499
Landkreis,Sensburg,SENSBURG,0,Gumbinnen,Preussen,GUM,945,116,8150,34224,26210,31960,185,0,0,33717,0,8,35489,37444,38559,193,36851,64,0,0,37870,342,0,0,37710,195,0,0,0,0,42165,44831,423,46201,0,0,47246,18,0,47972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232.1356
Landkreis,Stallupönen,STALLUPONEN,0,Gumbinnen,Preussen,GUM,1182,170,2861,22963,28431,29402,212,0,0,34121,0,4,36416,37000,37526,11,37160,0,0,0,38868,0,10,0,38593,7,0,0,0,0,42054,44310,29,44431,0,0,44208,21,0,45525,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.96356
Landkreis,Tilsit,TILSIT,0,Gumbinnen,Preussen,GUM,2457,614,10233,33897,36165,40702,400,0,0,45008,0,0,50541,53076,55296,313,52169,0,0,0,54624,0,53,24,54614,202,0,1,0,0,58082,60295,157,63133,0,0,62228,121,0,65626,42.259998,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.20313
Landkreis,Adenau,ADENAU,0,Koblenz,Rheinland,KOB,1038,383,1645,12453,19860,21640,0,0,0,22804,0,0,22995,22431,21956,0,21861,8,2.666666667,0,22107,0,0,0,21696,0,0,0,0,0,22170,22672,46,22109,1,0,20961,0,0,21224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.65289
Landkreis,Ahrweiler,AHRWEILER,0,Koblenz,Rheinland,KOB,1674,312,2915,17999,26068,28490,0,0,0,30782,0,0,31687,32180,32409,0,32801,0,0,0,33051,0,0,0,32674,0,0,0,0,0,34036,34534,15,33996,0,0,33622,0,0,34381,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.23734
Landkreis,Altenkirchen,ALTENKIRCHEN,0,Koblenz,Rheinland,KOB,1470,736,3073,31471,28071,31274,0,0,0,33355,0,0,34929,35979,37084,0,37833,0,0,0,38572,0,0,0,39098,0,0,0,0,0,43014,44310,0,45768,0,0,48267,0,0,52004,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,36.830002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.33118
Landkreis,Koblenz,KOBLENZ,0,Koblenz,Rheinland,KOB,5453,1035,10332,17204,44349,44837,0,0,36,48197,0,0,51855,55528,57673,0,59396,121,40.33333333,0,61662,0,0,0,62466,0,0,0,0,0,64353,66500,403,66731,0,0,68061,0,0,70293,42.330002,42.330002,42.330002,42.330002,42.330002,42.330002,42.330002,27.870001,27.870001,27.870001,27.870001,27.870001,27.870001,23.200001,23.200001,23.200001,23.200001,23.200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.8132
Landkreis,Kochem,KOCHEM,0,Koblenz,Rheinland,KOB,1538,207,3698,19327,25023,28412,0,0,0,31287,0,0,32434,32484,32793,0,33830,0,0,0,33796,0,0,0,33584,0,0,0,0,0,34714,35746,70,35490,0,0,34834,0,0,36493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.41199
Landkreis,Kreuznach,KREUZNACH,0,Koblenz,Rheinland,KOB,3915,1485,6362,27227,42363,47689,0,0,0,51673,0,0,52508,53784,55307,0,55635,0,0,0,56237,0,0,0,56087,0,0,0,0,0,57800,59402,153,59711,6,0,60717,0,0,62966,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,54.75,53.400002,50.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.3103
Landkreis,Mayen,MAYEN,0,Koblenz,Rheinland,KOB,3171,498,4608,23959,33060,38452,0,0,0,42653,0,0,44464,45425,47491,0,48397,75,25,0,50150,0,0,0,51496,0,0,0,0,0,53485,55254,384,54644,0,0,53168,2,0,53596,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.11829
Landkreis,Neuwied,NEUWIED,0,Koblenz,Rheinland,KOB,3302,1206,8906,33956,40800,50355,0,0,0,54342,0,0,56944,58799,60472,0,61957,0,0,0,63718,0,0,0,64267,0,0,0,0,0,66944,67504,5,67354,0,0,67998,0,0,70631,36.150002,36.150002,36.150002,36.150002,36.150002,36.150002,36.150002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.5296
Landkreis,St. Goar,SANKT GOAR,0,Koblenz,Rheinland,KOB,1936,295,3663,20486,27835,31892,0,0,0,33391,0,0,34283,34930,34847,0,35384,0,0,0,35074,0,0,0,34354,0,0,0,0,0,36243,37170,12,37265,1,0,37260,0,0,37682,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,48.360001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.39343
Landkreis,Simmern,SIMMERN,0,Koblenz,Rheinland,KOB,2424,184,3215,22286,30172,33457,0,0,0,35734,0,0,36759,37515,37236,0,37861,0,0,0,36879,0,0,0,36528,0,0,0,0,0,36643,37457,0,36756,0,0,35595,0,0,35619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.91144
Landkreis,Wetzlar,WETZLAR,0,Koblenz,Rheinland,KOB,2694,213,4082,25084,33246,35950,0,0,0,37483,0,0,39093,40048,41529,0,41424,0,0,0,41822,0,0,0,41525,0,0,0,0,0,43515,43729,16,44241,4,0,44408,0,0,46003,40.599998,40.599998,40.599998,40.599998,40.599998,40.599998,40.599998,40.599998,40.599998,40.599998,40.599998,40.599998,40.599998,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.62891
Landkreis,Zell,ZELL,0,Koblenz,Rheinland,KOB,1937,343,1826,18651,21752,24885,0,0,0,27424,0,0,28158,28569,28433,0,29082,0,0,0,28101,0,0,0,27626,0,0,0,0,0,28183,28817,63,29290,0,0,29084,0,0,29256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.50903
Landkreis,Bergheim,BERGHEIM,0,Köln,Rheinland,KOL,1972,373,5226,23620,29219,32006,0,0,0,33663,0,0,35519,36673,37246,0,38375,6,0,0,38408,0,0,0,38715,0,0,0,0,0,40168,40793,1,40475,0,0,39932,0,0,39849,33.75,33.75,33.75,33.75,33.75,33.75,33.75,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,0,0,0,367.23053
Landkreis,Bonn,BONN,0,Köln,Rheinland,KOL,3713,1279,7128,27376,37909,42447,0,0,0,46944,0,0,49057,51415,53595,0,55185,3,0,0,57042,0,0,3,56740,0,0,0,0,0,60343,62744,55,64941,34,0,68916,0,0,73597,37.279999,37.279999,37.279999,37.279999,37.279999,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,0,0,0,0,0,0,0,309.73428
Landkreis,Euskirchen,EUSKIRCHEN,0,Köln,Rheinland,KOL,1767,560,3183,16749,24266,26542,0,0,0,28157,0,0,28933,29710,30554,0,31327,25,0,0,32591,0,0,0,33360,0,0,0,0,0,35477,36977,2,37178,0,0,37067,0,0,36728,42.25,24.780001,24.780001,24.780001,24.780001,24.780001,24.780001,24.780001,24.780001,24.780001,24.780001,24.780001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.84546
Landkreis,Gummersbach,GUMMERSBACH,0,Köln,Rheinland,KOL,2650,799,3422,15826,24250,26740,0,0,0,27888,0,0,28696,29180,29431,0,29987,1,0,0,29840,0,0,0,29610,0,0,0,0,0,30622,30133,0,29527,0,0,29103,0,0,29354,4.0700002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.44989
Stadtkreis,Köln,KOLN,2,Köln,Rheinland,KOL,10927,3593,15755,5063,52252,59873,0,1,0,66179,0,0,70999,78513,85442,0,88356,1300,0,0,96576,0,0,2,100468,18,0,0,0,0,113083,117000,243,118535,514,0,123993,0,0,130142,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0,0,11.04462
Landkreis,Köln,KOLN,1,Köln,Rheinland,KOL,2655,1392,4942,35556,32568,36327,0,0,0,39730,0,0,42852,44832,48214,0,50071,14,0,0,52798,0,0,0,54037,0,0,0,0,0,63602,71151,53,78216,99,0,84919,0,0,107385,82.860001,82.860001,62.509998,62.509998,62.509998,62.509998,62.509998,62.509998,62.509998,62.509998,62.509998,62.509998,62.509998,62.509998,60.040001,60.040001,60.040001,54.990002,54.990002,36.91,36.91,36.91,36.91,36.91,36.91,36.91,36.91,36.91,36.91,34.799999,34.799999,32.389999,22.450001,22.450001,22.450001,22.450001,6.0300002,0,0,454.67938
Landkreis,Mühlheim am Rhein,MULHEIM,0,Köln,Rheinland,KOL,2307,3195,5507,22898,30046,33910,0,0,0,36213,0,0,38476,39410,41079,0,41968,2,0,0,43779,0,0,0,45871,0,0,0,0,0,50015,51861,27,53948,31,0,57736,0,0,63461,54.689999,39.32,39.32,39.32,39.32,39.32,39.32,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,10.24,10.24,0,0,0,0,0,0,0,0,396.60562
Landkreis,Rheinbach,RHEINBACH,0,Köln,Rheinland,KOL,1708,386,2541,14159,23433,25767,0,0,0,27226,0,0,28137,28728,28951,0,29628,0,0,0,30198,0,0,0,30535,0,0,0,0,0,31502,32079,0,31973,0,0,31296,0,0,30765,2.3299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.28796
Landkreis,Siegkreis,SIEGKREIS,0,Köln,Rheinland,KOL,3236,1144,10171,48766,58820,65546,0,0,0,70117,0,0,73800,74918,77580,0,77965,2,0,0,78209,0,0,0,78310,0,0,0,0,0,82904,83977,5,83032,0,0,83054,0,0,85431,79.620003,59.279999,59.279999,59.279999,59.279999,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,38.34,0,0,0,0,0,0,0,0,750.3269
Landkreis,Waldbroel,WALDBROL,0,Köln,Rheinland,KOL,798,121,1371,7612,15411,17041,0,0,0,18244,0,0,18910,19116,19467,0,19595,0,0,0,19565,0,0,0,20003,0,0,0,0,0,21521,21638,0,21213,0,0,21536,0,0,22253,16.879999,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,11.98,0,0,0,0,0,0,0,0,309.85379
Landkreis,Wipperfürth,WIPPERFURTH,0,Köln,Rheinland,KOL,1365,665,2937,17581,20744,22455,0,0,0,24120,0,0,24419,25028,25331,0,26106,0,0,0,26637,0,0,0,26737,0,0,0,0,0,28259,28091,0,27902,0,0,27584,0,0,27317,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.58902
